    418        SUCCESS        4            341        0.3        0.3        3.57            18.1            2.94
    479        SUCCESS        4            343        0.3        0.3        3.57            41.4            2.94
    211        SUCCESS        4            405        0.3        0.3        3.57            23.8            2.94
    22        SUCCESS        4            276        0.3        0.3        3.68            50.4            3.04
    51        SUCCESS        4            320        0.3        0.3        3.68            19.4            3.04
    154        SUCCESS        4            248        0.3        0.3        3.79            33.4            3.14
    67        SUCCESS        4            315        0.3        0.3        3.79            43.5            3.14
    226        SUCCESS        4            395        0.3        0.3        3.79            19.9            3.14
    450        SUCCESS        4            457        0.3        0.3        3.79            41.3            3.14
    262        SUCCESS        4            462        0.3        0.3        3.79            7.5            3.14
    179        SUCCESS        4            475        0.3        0.3        3.79            36.5            3.14
    136        SUCCESS        4            289        0.3        0.3        3.89            15.4            3.23
    268        SUCCESS        4            317        0.3        0.3        3.89            32.3            3.23
    77        SUCCESS        4            421        0.3        0.3        3.89            35.2            3.23
    79        SUCCESS        4            468        0.3        0.3        3.89            39.7            3.23
    472        SUCCESS        4            472        0.3        0.3        3.89            54.6            3.23
    309        SUCCESS        4            476        0.3        0.3        3.89            33.5            3.23
    456        SUCCESS        4            246        0.3        0.3        4            23.1            3.33
    14        SUCCESS        4            291        0.3        0.3        4            26.6            3.33
    110        SUCCESS        4            220        0.3        0.3        4.11            22.8            3.43
    127        SUCCESS        4            274        0.3        0.3        4.11            43.2            3.43
    388        SUCCESS        4            441        0.3        0.3        4.11            33            3.43
    463        SUCCESS        4            459        0.3        0.3        4.11            19.9            3.43
    21        SUCCESS        4            239        0.3        0.3        4.21            27.2            3.52
    397        SUCCESS        4            334        0.3        0.3        4.21            27.2            3.52
    143        SUCCESS        4            373        0.3        0.3        4.21            25            3.52
    193        SUCCESS        4            391        0.3        0.3        4.21            34.5            3.52
    182        SUCCESS        4            425        0.3        0.3        4.21            42.8            3.52
    461        SUCCESS        4            438        0.3        0.3        4.21            42.2            3.52
    91        SUCCESS        4            470        0.3        0.3        4.21            32.5            3.52
    174        SUCCESS        4            260        0.3        0.3        4.32            52.3            3.62
    304        SUCCESS        4            390        0.3        0.3        4.32            8.6            3.62
    209        SUCCESS        4            415        0.3        0.3        4.32            47.5            3.62
    270        SUCCESS        4            450        0.3        0.3        4.32            14.6            3.62
    379        SUCCESS        4            493        0.3        0.3        4.32            22.4            3.62
    142        SUCCESS        4            498        0.3        0.3        4.32            56.4            3.62
    89        SUCCESS        4            263        0.3        0.3        4.43            17.4            3.71
    362        SUCCESS        4            449        0.3        0.3        4.43            25.4            3.71
    156        SUCCESS        4            219        0.3        0.3        4.54            16.9            3.81
    318        SUCCESS        4            321        0.3        0.3        4.54            12            3.81
    467        SUCCESS        4            474        0.3        0.3        4.54            42.5            3.81
    140        SUCCESS        4            305        0.3        0.3        4.65            17.5            3.91
    165        SUCCESS        4            408        0.3        0.3        4.65            49.8            3.91
    50        SUCCESS        4            494        0.3        0.3        4.65            45.9            3.91
    169        SUCCESS        4            497        0.3        0.3        4.65            16.2            3.91
    470        SUCCESS        4            377        0.3        0.3        4.76            44.9            4.01
    413        SUCCESS        4            460        0.3        0.3        4.76            22.8            4.01
    293        SUCCESS        4            218        0.3        0.3        4.87            39.5            4.11
    490        SUCCESS        4            286        0.3        0.3        4.87            35            4.11
    296        SUCCESS        4            294        0.3        0.3        4.87            23.3            4.11
    129        SUCCESS        4            477        0.3        0.3        4.87            15.2            4.11
    452        SUCCESS        4            480        0.3        0.3        4.87            37.9            4.11
    323        SUCCESS        4            447        0.3        0.3        4.98            43.7            4.21
    346        SUCCESS        4            482        0.3        0.3        4.98            29.7            4.21
    495        SUCCESS        4            299        0.3        0.3        5.09            22.4            4.31
    55        SUCCESS        4            412        0.3        0.3        5.2            28.3            4.41
    336        SUCCESS        4            440        0.3        0.3        5.2            17.3            4.41
    443        SUCCESS        4            458        0.3        0.3        5.2            11.7            4.41
    82        SUCCESS        4            268        0.3        0.3        5.31            18.7            4.51
    399        SUCCESS        4            387        0.3        0.3        5.42            36.1            4.61
    234        SUCCESS        4            461        0.3        0.3        5.42            38.6            4.61
    215        SUCCESS        4            345        0.3        0.3        5.53            51.8            4.7
    491        SUCCESS        4            360        0.3        0.3        5.53            36.9            4.7
    66        SUCCESS        4            364        0.3        0.3        5.53            7.8            4.7
    107        SUCCESS        4            382        0.3        0.3        5.53            53.7            4.7
    402        SUCCESS        4            402        0.3        0.3        5.53            11.4            4.7
    440        SUCCESS        4            422        0.3        0.3        5.53            37            4.7
    227        SUCCESS        4            369        0.3        0.3        5.64            42.1            4.8
    113        SUCCESS        4            223        0.3        0.3        5.75            25.6            4.9
    114        SUCCESS        4            292        0.3        0.3        5.75            48            4.9
    194        SUCCESS        4            379        0.3        0.3        5.75            26.5            4.9
    141        SUCCESS        4            492        0.3        0.3        5.75            46.4            4.9
    405        SUCCESS        4            363        0.3        0.3        5.86            6.1            5
    181        SUCCESS        4            410        0.3        0.3        5.86            16.9            5
    16        SUCCESS        4            453        0.3        0.3        5.86            32            5
    41        SUCCESS        4            491        0.3        0.3        5.86            22.4            5
    88        SUCCESS        4            495        0.3        0.3        5.96            45.9            5.09
    153        SUCCESS        4            262        0.3        0.3        6.07            38.7            5.19
    290        SUCCESS        4            271        0.3        0.3        6.07            25.1            5.19
    316        SUCCESS        4            371        0.3        0.3        6.07            14.5            5.19
    43        SUCCESS        4            328        0.3        0.3        6.18            50.4            5.29
    423        SUCCESS        4            436        0.3        0.3        6.18            23.7            5.29
    322        SUCCESS        4            439        0.3        0.3        6.18            40.7            5.29
    84        SUCCESS        4            281        0.3        0.3        6.29            39.6            5.39
    426        SUCCESS        3            128        0.3        0.3        6.36            21.9            3.03
    2        SUCCESS        4            469        0.3        0.3        6.42            38.9            5.51
    271        SUCCESS        3            185        0.3        0.3        6.47            39.6            3.09
    381        SUCCESS        4            269        0.3        0.3        6.53            24.5            5.61
    229        SUCCESS        4            322        0.3        0.3        6.53            23.3            5.61
    400        SUCCESS        4            380        0.3        0.3        6.53            21.5            5.61
    438        SUCCESS        4            423        0.3        3.35        6.53            39.8            2.86
    385        SUCCESS        4            392        0.3        0.3        6.64            52.6            5.7
    481        SUCCESS        4            416        0.3        0.3        6.64            26.5            5.7
    317        SUCCESS        4            419        0.3        0.3        6.64            24.2            5.7
    31        SUCCESS        4            302        0.3        3.35        6.75            26.2            3.05
    320        SUCCESS        4            332        0.3        0.3        6.75            31.6            5.8
    253        SUCCESS        4            420        0.3        0.3        6.75            13.7            5.8
    494        SUCCESS        3            115        0.3        0.3        6.85            13            3.28
    353        SUCCESS        4            336        0.3        0.3        6.86            54.1            5.9
    232        SUCCESS        4            341        0.3        3.57        6.86            19.9            2.96
    135        SUCCESS        4            385        0.3        3.24        6.86            29.1            3.25
    389        SUCCESS        4            456        0.3        0.3        6.86            35            5.9
    428        SUCCESS        4            275        0.3        0.3        6.97            9.3            6
    68        SUCCESS        4            343        0.3        3.57        6.97            43            3.06
    138        SUCCESS        4            444        0.3        3.24        6.97            6.5            3.35
    47        SUCCESS        4            312        0.3        0.3        7.08            48.7            6.1
    236        SUCCESS        4            443        0.3        0.3        7.08            44.8            6.1
    15        SUCCESS        3            146        0.3        0.3        7.15            37.6            3.42
    457        SUCCESS        4            319        0.3        0.3        7.18            39.8            6.19
    468        SUCCESS        4            486        0.3        0.3        7.18            52.4            6.19
    359        SUCCESS        4            240        0.3        0.3        7.28            39            6.28
    167        SUCCESS        4            270        0.3        0.3        7.28            28.3            6.28
    131        SUCCESS        4            282        0.3        0.3        7.28            30.3            6.28
    454        SUCCESS        4            466        0.3        0.3        7.28            19.2            6.28
    145        SUCCESS        4            473        0.3        2.93        7.28            43.4            3.92
    106        SUCCESS        4            478        0.3        2.93        7.28            44.9            3.92
    238        SUCCESS        4            484        0.3        0.3        7.28            39.1            6.28
    45        SUCCESS        4            499        0.3        0.3        7.28            27.9            6.28
    447        SUCCESS        4            201        0.3        0.3        7.39            23.3            6.38
    144        SUCCESS        4            325        0.3        0.3        7.39            31.1            6.38
    493        SUCCESS        4            349        0.3        3.03        7.39            15.5            3.92
    435        SUCCESS        4            397        0.3        0.3        7.39            15.8            6.38
    224        SUCCESS        4            396        0.3        0.3        7.5            16.1            6.48
    60        SUCCESS        4            414        0.3        0.3        7.5            40.7            6.48
    93        SUCCESS        4            472        0.3        3.89        7.5            23.3            3.25
    200        SUCCESS        4            496        0.3        3.24        7.61            28            3.93
    197        SUCCESS        4            429        0.3        0.3        7.72            28.2            6.68
    152        SUCCESS        4            224        0.3        0.3        7.83            47.3            6.78
    235        SUCCESS        4            374        0.3        0.3        7.83            25.6            6.78
    75        SUCCESS        4            378        0.3        0.3        7.83            17.6            6.78
    177        SUCCESS        4            485        0.3        0.3        7.83            16.2            6.78
    416        SUCCESS        3            187        0.3        0.3        7.83            54.6            3.77
    173        SUCCESS        4            200        0.3        0.3        7.94            50.6            6.88
    178        SUCCESS        4            479        0.3        3.35        7.94            7.8            4.13
    108        SUCCESS        4            483        0.3        3.35        7.94            9.6            4.13
    340        SUCCESS        4            308        0.3        0.3        8.05            48.1            6.97
    175        SUCCESS        4            462        0.3        3.79        8.05            36.9            3.83
    312        SUCCESS        3            105        0.3        0.3        8.09            58.2            3.9
    297        SUCCESS        4            207        0.3        3.03        8.16            19            4.62
    23        SUCCESS        4            335        0.3        0.3        8.16            19.2            7.07
    384        SUCCESS        4            463        0.3        0.3        8.16            37.4            7.07
    442        SUCCESS        4            226        0.3        2.93        8.27            20.4            4.81
    24        SUCCESS        4            298        0.3        0.3        8.27            23.3            7.17
    425        SUCCESS        4            258        0.3        0.3        8.38            22.5            7.27
    57        SUCCESS        4            333        0.3        0.3        8.38            17            7.27
    32        SUCCESS        4            413        0.3        0.3        8.38            11.2            7.27
    352        SUCCESS        4            454        0.3        3.24        8.38            51.6            4.62
    422        SUCCESS        3            198        0.3        0.3        8.39            28.4            4.04
    223        SUCCESS        4            354        0.3        0.3        8.49            42.8            7.37
    319        SUCCESS        4            252        0.3        0.3        8.59            51.9            7.47
    124        SUCCESS        4            272        0.3        0.3        8.59            24.2            7.47
    466        SUCCESS        4            351        0.3        0.3        8.59            31.7            7.47
    455        SUCCESS        4            433        0.3        0.3        8.59            29.5            7.47
    498        SUCCESS        4            437        0.3        0.3        8.59            45.5            7.47
    291        SUCCESS        4            450        0.3        4.32        8.59            38.7            3.85
    59        SUCCESS        4            490        0.3        0.3        8.75            13.4            7.6
    118        SUCCESS        4            288        0.3        0.3        8.86            49.2            7.7
    101        SUCCESS        4            326        0.3        0.3        8.86            23.3            7.7
    459        SUCCESS        4            448        0.3        0.3        8.86            21.8            7.7
    95        SUCCESS        4            365        0.3        0.3        8.96            10.1            7.8
    207        SUCCESS        4            375        0.3        0.3        8.96            7.5            7.8
    8        SUCCESS        4            398        0.3        0.3        8.96            18.6            7.8
    286        SUCCESS        4            467        0.3        0.3        8.96            18.4            7.8
    401        SUCCESS        4            350        0.3        0.3        9.07            25.7            7.9
    419        SUCCESS        4            372        0.3        0.3        9.07            47.8            7.9
    276        SUCCESS        4            399        0.3        0.3        9.07            21.9            7.9
    439        SUCCESS        4            404        0.3        2.93        9.07            32.5            5.53
    7        SUCCESS        4            431        0.3        0.3        9.07            53.8            7.9
    218        SUCCESS        4            230        0.3        0.3        9.18            38.4            7.99
    449        SUCCESS        4            297        0.3        0.3        9.18            28.8            7.99
    280        SUCCESS        4            323        0.3        0.3        9.18            37.9            7.99
    360        SUCCESS        4            344        0.3        3.03        9.18            55.2            5.54
    86        SUCCESS        4            381        0.3        0.3        9.18            45            7.99
    486        SUCCESS        4            432        0.3        0.3        9.18            23.8            7.99
    214        SUCCESS        4            283        0.3        0.3        9.29            37.9            8.09
    202        SUCCESS        4            291        0.3        4        9.29            38.6            4.76
    492        SUCCESS        4            303        0.3        0.3        9.29            19.3            8.09
    65        SUCCESS        4            359        0.3        0.3        9.29            20.8            8.09
    341        SUCCESS        4            395        0.3        3.79        9.29            12            4.95
    337        SUCCESS        4            445        0.3        0.3        9.29            41.7            8.09
    258        SUCCESS        4            203        0.3        0.3        9.4            41.9            8.19
    90        SUCCESS        4            244        0.3        0.3        9.4            32.4            8.19
    188        SUCCESS        4            330        0.3        0.3        9.4            24.7            8.19
    161        SUCCESS        4            383        0.3        0.3        9.4            48.6            8.19
    120        SUCCESS        4            425        0.3        4.21        9.4            55.2            4.67
    42        SUCCESS        4            471        0.3        0.3        9.4            30.6            8.19
    191        SUCCESS        4            228        0.3        0.3        9.51            33.1            8.29
    430        SUCCESS        4            278        0.3        0.3        9.51            27.8            8.29
    478        SUCCESS        4            307        0.3        0.3        9.51            16.6            8.29
    300        SUCCESS        4            355        0.3        0.3        9.51            24.9            8.29
    368        SUCCESS        3            124        0.3        0.3        9.59            24.7            4.65
    18        SUCCESS        4            376        0.3        0.3        9.62            12.2            8.39
    3        SUCCESS        4            476        0.3        3.89        9.62            10.1            5.16
    199        SUCCESS        4            441        0.3        4.11        9.73            13.1            5.06
    237        SUCCESS        4            446        0.3        3.24        9.73            41.5            5.84
    151        SUCCESS        4            457        0.3        3.79        9.73            37.6            5.35
    269        SUCCESS        4            213        0.3        0.3        9.83            48.5            8.58
    303        SUCCESS        4            337        0.3        0.3        9.83            15.8            8.58
    355        SUCCESS        4            407        0.3        0.3        9.83            42.5            8.58
    242        SUCCESS        4            415        0.3        4.32        9.83            7.8            4.97
    28        SUCCESS        4            434        0.3        0.3        9.83            39            8.58
    111        SUCCESS        4            304        0.3        2.93        9.94            37.7            6.32
    248        SUCCESS        4            409        0.3        3.46        9.94            41.5            5.84
    380        SUCCESS        4            411        0.3        0.3        9.94            28.8            8.68
    343        SUCCESS        4            464        0.3        0.3        9.94            33.9            8.68
    301        SUCCESS        4            482        0.3        4.98        10.05            37.9            4.57
    279        SUCCESS        4            211        0.3        0.3        10.17            30.3            8.88
    183        SUCCESS        4            222        0.3        0.3        10.28            49.3            8.98
    185        SUCCESS        4            225        0.3        0.3        10.28            25.1            8.98
    310        SUCCESS        4            245        0.3        0.3        10.28            17.3            8.98
    404        SUCCESS        4            254        0.3        0.3        10.28            28            8.98
    321        SUCCESS        4            287        0.3        0.3        10.39            29.3            9.08
    56        SUCCESS        4            449        0.3        4.43        10.39            19.2            5.37
    412        SUCCESS        4            475        0.3        3.79        10.39            16.1            5.94
    409        SUCCESS        4            493        0.3        4.32        10.39            40.5            5.47
    62        SUCCESS        4            229        0.3        0.3        10.5            25.2            9.18
    485        SUCCESS        4            237        0.3        0.3        10.6            26.1            9.27
    243        SUCCESS        4            246        0.3        4        10.6            47            5.94
    464        SUCCESS        4            253        0.3        0.3        10.6            25.5            9.27
    195        SUCCESS        4            255        0.3        0.3        10.6            25.5            9.27
    217        SUCCESS        4            265        0.3        0.3        10.6            17            9.27
    219        SUCCESS        4            421        0.3        3.89        10.6            37.5            6.04
    283        SUCCESS        4            430        0.3        0.3        10.6            42.2            9.27
    398        SUCCESS        4            455        0.3        0.3        10.6            23.5            9.27
    25        SUCCESS        4            477        0.3        4.87        10.6            22.1            5.16
    126        SUCCESS        3            125        0.3        0.3        10.61            33.6            5.15
    373        SUCCESS        4            233        0.3        0.3        10.71            37.2            9.37
    158        SUCCESS        4            257        0.3        0.3        10.71            41.1            9.37
    342        SUCCESS        4            341        0.3        6.86        10.71            29.8            3.47
    122        SUCCESS        4            403        0.3        0.3        10.71            24.1            9.37
    417        SUCCESS        4            452        0.3        3.03        10.71            34.1            6.91
    432        SUCCESS        4            458        0.3        5.2        10.71            34.9            4.96
    282        SUCCESS        4            465        0.3        0.3        10.71            20.9            9.37
    204        SUCCESS        3            179        0.3        0.3        10.75            44.2            5.22
    367        SUCCESS        4            286        0.3        4.87        10.82            22.4            5.36
    98        SUCCESS        4            418        0.3        0.3        10.82            4.8            9.47
    436        SUCCESS        4            440        0.3        5.2        10.82            7.4            5.06
    241        SUCCESS        4            239        0.3        4.21        10.93            20.3            6.04
    429        SUCCESS        4            249        0.3        0.3        10.93            7.2            9.57
    263        SUCCESS        4            340        0.3        3.03        10.93            41.2            7.11
    46        SUCCESS        3            137        0.3        0.3        10.95            30.3            5.32
    61        SUCCESS        4            273        0.3        0.3        11.04            18            9.67
    119        SUCCESS        4            284        0.3        0.3        11.04            22.6            9.67
    326        SUCCESS        4            313        0.3        0.3        11.04            36.7            9.67
    484        SUCCESS        4            342        0.3        0.3        11.04            36.1            9.67
    128        SUCCESS        4            370        0.3        0.3        11.04            20.7            9.67
    10        SUCCESS        4            405        0.3        3.57        11.04            38.9            6.72
    244        SUCCESS        4            428        0.3        0.3        11.04            15.1            9.67
    281        SUCCESS        3            126        0.3        0.3        11.06            34.7            5.38
    44        SUCCESS        4            306        0.3        0.3        11.14            28.7            9.76
    414        SUCCESS        4            366        0.3        3.13        11.14            36.6            7.21
    391        SUCCESS        4            368        0.3        0.3        11.14            16.6            9.76
    311        SUCCESS        4            442        0.3        0.3        11.14            29.6            9.76
    370        SUCCESS        4            243        0.3        0.3        11.25            33.1            9.86
    331        SUCCESS        4            285        0.3        0.3        11.25            30.7            9.86
    446        SUCCESS        4            334        0.3        4.21        11.25            17.3            6.34
    305        SUCCESS        4            358        0.3        0.3        11.25            25.8            9.86
    259        SUCCESS        4            360        0.3        5.53        11.25            28.9            5.15
    315        SUCCESS        4            384        0.3        0.3        11.25            18.9            9.86
    369        SUCCESS        4            385        0.3        6.86        11.25            27.9            3.96
    208        SUCCESS        4            451        0.3        0.3        11.25            49            9.86
    72        SUCCESS        4            205        0.3        0.3        11.36            22.4            9.96
    180        SUCCESS        3            175        0.3        0.3        11.44            51.9            5.57
    251        SUCCESS        4            214        0.3        0.3        11.47            39.4            10.06
    361        SUCCESS        4            339        0.3        0.3        11.47            28.2            10.06
    386        SUCCESS        4            361        0.3        0.3        11.58            37.8            10.15
    407        SUCCESS        4            408        0.3        4.65        11.58            28.8            6.24
    392        SUCCESS        4            478        0.3        7.28        11.58            24.7            3.87
    496        SUCCESS        4            348        0.3        0.3        11.69            40.9            10.25
    250        SUCCESS        4            266        0.3        0.3        11.8            41.2            10.35
    487        SUCCESS        4            364        0.3        5.53        11.8            44.2            5.65
    287        SUCCESS        4            349        0.3        7.39        11.91            44.9            4.07
    37        SUCCESS        4            295        0.3        0.3        12.02            45            10.55
    139        SUCCESS        4            327        0.3        0.3        12.02            40.3            10.55
    371        SUCCESS        4            388        0.3        0.3        12.02            47.3            10.55
    212        SUCCESS        4            310        0.3        0.3        12.13            48.7            10.65
    314        SUCCESS        4            331        0.3        0.3        12.13            54.7            10.65
    6        SUCCESS        4            367        0.3        0.3        12.13            46.6            10.65
    109        SUCCESS        4            391        0.3        4.21        12.13            26.2            7.13
    69        SUCCESS        4            223        0.3        5.75        12.24            39.7            5.85
    246        SUCCESS        4            389        0.3        0.3        12.24            25.4            10.75
    307        SUCCESS        4            474        0.3        4.54        12.24            38.2            6.93
    267        SUCCESS        4            496        0.3        7.61        12.24            40.6            4.17
    255        SUCCESS        4            412        0.3        5.2        12.35            25.3            6.44
    26        SUCCESS        3            97        0.3        0.3        12.37            18.4            6.03
    203        SUCCESS        4            247        0.3        0.3        12.46            33.5            10.95
    308        SUCCESS        4            417        0.3        0.3        12.46            54            10.95
    213        SUCCESS        4            293        0.3        0.3        12.57            45.3            11.04
    394        SUCCESS        4            462        0.3        8.05        12.57            40.9            4.07
    427        SUCCESS        4            209        0.3        0.3        12.68            45            11.14
    410        SUCCESS        4            259        0.3        0.3        12.68            51.2            11.14
    48        SUCCESS        4            472        0.3        7.5        12.68            6            4.66
    378        SUCCESS        4            218        0.3        4.87        12.79            19.4            7.13
    52        SUCCESS        4            219        0.3        4.54        12.79            36.8            7.43
    220        SUCCESS        4            221        0.3        0.3        12.79            37.6            11.24
    306        SUCCESS        4            290        0.3        0.3        12.79            15.4            11.24
    40        SUCCESS        4            400        0.3        3.46        12.79            31.4            8.4
    408        SUCCESS        4            234        0.3        0.3        12.9            48.3            11.34
    489        SUCCESS        4            473        0.3        7.28        12.9            22.4            5.06
    58        SUCCESS        4            469        0.3        6.42        13.01            37.7            5.93
    345        SUCCESS        4            495        0.3        5.96        13.12            29.8            6.44
    222        SUCCESS        4            497        0.3        4.65        13.24            7.8            7.74
    324        SUCCESS        4            294        0.3        4.87        13.35            39.2            7.64
    273        SUCCESS        4            460        0.3        4.76        13.51            10.8            7.88
    335        SUCCESS        4            494        0.3        4.65        13.62            41            8.08
    81        SUCCESS        3            75        0.3        0.3        13.71            41.5            6.71
    298        SUCCESS        4            439        0.3        6.18        13.76            24.8            6.82
    80        SUCCESS        4            320        0.3        3.68        13.87            51.2            9.17
    171        SUCCESS        4            419        0.3        6.64        14            36.4            6.62
    328        SUCCESS        4            483        0.3        7.94        14.13            34.4            5.57
    444        SUCCESS        4            380        0.3        6.53        14.24            36.4            6.93
    12        SUCCESS        4            486        0.3        7.18        14.24            56.9            6.35
    76        SUCCESS        4            260        0.3        4.32        14.35            47.2            9.03
    233        SUCCESS        4            423        0.3        6.53        14.35            38.1            7.03
    38        SUCCESS        4            379        0.3        5.75        14.46            36.9            7.84
    36        SUCCESS        4            382        0.3        5.53        14.46            13.3            8.04
    87        SUCCESS        4            480        0.3        4.87        14.46            14.2            8.63
    245        SUCCESS        4            444        0.3        6.97        14.57            39.8            6.84
    366        SUCCESS        4            484        0.3        7.28        14.57            26.8            6.56
    431        SUCCESS        4            453        0.3        5.86        14.68            52.1            7.94
    73        SUCCESS        4            499        0.3        7.28        14.68            28.3            6.66
    137        SUCCESS        4            470        0.3        4.21        14.79            13.9            9.52
    198        SUCCESS        4            363        0.3        5.86        15.08            30.9            8.3
    483        SUCCESS        4            226        0.3        8.27        15.19            28.4            6.23
    499        SUCCESS        4            429        0.3        7.72        15.19            23.6            6.72
    294        SUCCESS        4            498        0.3        4.32        15.19            30.1            9.78
    63        SUCCESS        4            341        0.3        10.71        15.3            28.2            4.13
    460        SUCCESS        4            468        0.3        3.89        15.49            31.2            10.44
    184        SUCCESS        3            193        0.3        0.3        15.53            45.4            7.62
    64        SUCCESS        4            491        0.3        5.86        15.61            13.7            8.78
    166        SUCCESS        4            240        0.3        7.28        15.72            28.3            7.6
    458        SUCCESS        4            282        0.3        7.28        15.72            45.8            7.6
    441        SUCCESS        3            194        0.3        0.3        15.84            23.4            7.77
    240        SUCCESS        4            336        0.3        6.86        15.88            53.5            8.12
    0        SUCCESS        3            178        0.3        0.3        15.98            48.6            7.84
    159        SUCCESS        4            377        0.3        4.76        16            36.7            10.12
    147        SUCCESS        4            482        0.3        10.05        16.11            34.9            5.45
    20        SUCCESS        4            345        0.3        5.53        16.22            15.8            9.62
    254        SUCCESS        3            155        0.3        0.3        16.27            45            7.98
    9        SUCCESS        4            291        0.3        9.29        16.33            15.8            6.33
    330        SUCCESS        4            378        0.3        7.83        16.33            40.6            7.65
    339        SUCCESS        4            369        0.3        5.64        16.44            36.2            9.72
    264        SUCCESS        4            457        0.3        9.73        16.44            38.3            6.03
    190        SUCCESS        4            466        0.3        7.28        16.44            27.9            8.24
    277        SUCCESS        4            485        0.3        7.83        16.44            45            7.75
    163        SUCCESS        4            335        0.3        8.16        16.55            29.9            7.55
    155        SUCCESS        4            454        0.3        8.38        16.81            32.4            7.59
    256        SUCCESS        4            422        0.3        5.53        16.96            31.8            10.29
    216        SUCCESS        3            198        0.3        8.39        17.05            35.5            4.33
    164        SUCCESS        4            354        0.3        8.49        17.13            45.3            7.78
    74        SUCCESS        4            333        0.3        8.38        17.24            39.4            7.98
    149        SUCCESS        4            404        0.3        9.07        17.24            17.7            7.35
    471        SUCCESS        4            420        0.3        6.75        17.24            48.8            9.45
    170        SUCCESS        4            478        0.3        11.58        17.24            43.2            5.1
    383        SUCCESS        4            433        0.3        8.59        17.55            40.5            8.06
    252        SUCCESS        4            450        0.3        8.59        17.66            29.9            8.15
    206        SUCCESS        4            492        0.3        5.75        17.81            25.8            10.86
    33        SUCCESS        4            397        0.3        7.39        17.98            14.6            9.53
    275        SUCCESS        4            441        0.3        9.73        18.15            14.9            7.58
    196        SUCCESS        4            224        0.3        7.83        18.26            38.6            9.39
    393        SUCCESS        4            365        0.3        8.96        18.26            27.6            8.37
    78        SUCCESS        4            359        0.3        9.29        18.37            33.9            8.17
    94        SUCCESS        4            421        0.3        10.6        18.37            32.8            6.99
    249        SUCCESS        4            490        0.3        8.75        18.48            26.3            8.76
    71        SUCCESS        4            302        0.3        6.75        18.59            5.3            10.66
    54        SUCCESS        4            448        0.3        8.86        18.59            54.9            8.76
    364        SUCCESS        3            160        0.3        0.3        18.64            43.6            9.17
    146        SUCCESS        4            281        0.3        6.29        18.7            23.4            11.17
    133        SUCCESS        4            330        0.3        9.4        18.7            27.7            8.37
    475        SUCCESS        4            364        0.3        11.8        18.7            33.5            6.21
    100        SUCCESS        4            385        0.3        11.25        18.7            42.8            6.71
    105        SUCCESS        4            476        0.3        9.62        18.7            38.3            8.17
    103        SUCCESS        4            303        0.3        9.29        18.81            25.6            8.57
    453        SUCCESS        4            343        0.3        6.97        18.81            26.9            10.66
    11        SUCCESS        4            440        0.3        10.82        18.92            42.6            7.29
    313        SUCCESS        4            413        0.3        8.38        19.03            57.8            9.59
    83        SUCCESS        4            446        0.3        9.73        19.03            31.6            8.37
    116        SUCCESS        4            473        0.3        12.9        19.03            26.7            5.52
    4        SUCCESS        3            188        0.3        0.3        19.04            24.2            9.37
    125        SUCCESS        4            270        0.3        7.28        19.14            33.8            10.68
    157        SUCCESS        4            298        0.3        8.27        19.14            34.1            9.79
    85        SUCCESS        4            312        0.3        7.08        19.14            56.8            10.86
    19        SUCCESS        4            443        0.3        7.08        19.51            34.7            11.19
    356        SUCCESS        3            120        0.3        0.3        19.56            34.1            9.63
    284        SUCCESS        4            360        0.3        11.25        19.63            18.3            7.54
    354        SUCCESS        4            463        0.3        8.16        20            25.8            10.65
    374        SUCCESS        4            475        0.3        10.39        20.11            25.5            8.75
    70        SUCCESS        3            134        0.3        0.3        20.13            27.8            9.91
    187        SUCCESS        4            398        0.3        8.96        20.22            27.1            10.13
    357        SUCCESS        4            415        0.3        9.83        20.22            18.5            9.34
    265        SUCCESS        3            61        0.3        0.3        20.31            29.8            10
    292        SUCCESS        3            132        0.3        0.3        20.42            50.3            10.06
    351        SUCCESS        4            493        0.3        10.39        20.45            37            9.05
    228        SUCCESS        4            434        0.3        9.83        20.63            45.4            9.72
    420        SUCCESS        3            190        0.3        0.3        20.72            38.9            10.21
    247        SUCCESS        4            399        0.3        9.07        20.94            18.1            10.68
    257        SUCCESS        4            272        0.3        8.59        21.05            17.2            11.21
    465        SUCCESS        4            366        0.3        11.14        21.05            14            8.92
    349        SUCCESS        3            171        0.3        0.3        21.05            53.5            10.38
    488        SUCCESS        4            340        0.3        10.93        21.16            28.3            9.21
    97        SUCCESS        3            172        0.3        0.3        21.18            30            10.44
    34        SUCCESS        4            230        0.3        9.18        21.27            48.7            10.88
    186        SUCCESS        4            381        0.3        9.18        21.27            31.3            10.88
    210        SUCCESS        4            469        0.3        13.01        21.52            13.2            7.66
    148        SUCCESS        4            496        0.3        12.24        21.75            14.4            8.56
    395        SUCCESS        4            411        0.3        9.94        21.86            34.6            10.73
    176        SUCCESS        4            254        0.3        10.28        21.97            24.7            10.52
    329        SUCCESS        4            472        0.3        12.68        22.08            39.8            8.46
    302        SUCCESS        4            477        0.3        10.6        22.08            24.1            10.33
    377        SUCCESS        4            449        0.3        10.39        22.19            17.6            10.62
    387        SUCCESS        4            483        0.3        14.13        22.42            41.1            7.47
    348        SUCCESS        4            455        0.3        10.6        22.53            10.5            10.74
    99        SUCCESS        3            117        0.3        0.3        22.76            23.7            11.23
    358        SUCCESS        4            419        0.3        14        22.78            39.4            7.9
